BOROUGH,ZIP_CODE,RESIDENTIAL_UNITS,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE,max_temp_celsius,season
1,10028,1,1116.00,1962,2,D4,680000.00,2017-01-24,,winter
4,11355,1,1116.00,1951,2,D4,240000.00,2017-01-26,,winter
4,11355,1,1116.00,1951,2,D4,175000.00,2017-07-28,,summer
4,11355,1,1116.00,1951,2,D4,304200.00,2017-08-03,,summer
4,11355,1,1116.00,1951,2,D4,320000.00,2017-04-20,,spring
4,11355,1,1116.00,1951,2,D4,130000.00,2016-12-29,,winter
4,11355,1,1116.00,1951,2,D4,290000.00,2016-11-16,,autumn
4,11354,1,1116.00,1967,2,D4,165000.00,2016-11-15,,autumn
4,11355,1,1116.00,1960,2,D4,285000.00,2017-03-29,,spring
4,11355,1,1116.00,1960,2,D4,285000.00,2016-09-12,,summer
4,11355,1,1116.00,1960,2,D4,270000.00,2017-05-31,,spring
4,11355,1,1116.00,1960,2,D4,267000.00,2016-09-01,,summer
4,11355,1,1116.00,1960,2,D4,357000.00,2017-05-30,,spring
4,11355,1,1116.00,1960,2,D4,375000.00,2017-08-01,,summer
4,11355,1,1116.00,1960,2,D4,207000.00,2017-05-01,,spring
4,11355,1,1116.00,1951,2,D4,140000.00,2016-09-29,,autumn
4,11355,1,1116.00,1951,2,D4,275000.00,2016-09-16,,summer
4,11355,1,1116.00,1951,2,D4,258000.00,2017-03-23,,spring
4,11354,1,1116.00,1950,2,D4,223000.00,2017-05-05,,spring
4,11355,1,1116.00,1951,2,D4,270000.00,2017-03-09,,winter
4,11354,1,1116.00,1950,2,D4,243000.00,2016-11-04,,autumn
4,11355,1,1116.00,1951,2,D4,259869.00,2017-04-18,,spring
4,11355,1,1116.00,1951,2,D4,270000.00,2017-07-19,,summer
4,11355,1,1116.00,1951,2,D4,320000.00,2017-05-15,,spring
4,11355,1,1116.00,1951,2,D4,250000.00,2017-05-26,,spring
4,11355,1,1116.00,1951,2,D4,318000.00,2017-03-03,,winter
4,11355,1,1116.00,1951,2,D4,315000.00,2017-04-07,,spring
4,11355,1,1116.00,1951,2,D4,169000.00,2017-04-11,,spring
4,11355,1,1116.00,1951,2,D4,263000.00,2017-07-07,,summer
4,11355,1,1116.00,1928,2,D4,381000.00,2016-10-07,,autumn
4,11355,1,1116.00,1928,2,D4,190000.00,2017-02-28,,winter
4,11355,1,1116.00,1928,2,D4,250000.00,2017-02-23,,winter
4,11355,1,1116.00,1928,2,D4,265000.00,2016-10-07,,autumn
4,11355,1,1116.00,1951,2,D4,190000.00,2016-10-24,,autumn
4,11355,1,1116.00,1951,2,D4,157000.00,2017-03-30,,spring
4,11354,1,1116.00,1950,2,D4,240000.00,2017-04-05,,spring
4,11354,1,1116.00,1950,2,D4,248000.00,2017-07-21,,summer
4,11355,1,1116.00,1952,2,D4,260000.00,2017-02-01,,winter
4,11367,1,1116.00,1954,2,D4,100000.00,2017-07-10,,summer
4,11367,1,1116.00,1954,2,D4,165000.00,2017-02-27,,winter
4,11367,1,1116.00,1954,2,D4,146500.00,2016-12-20,,autumn
4,11367,1,1116.00,1954,2,D4,160000.00,2017-05-18,,spring
4,11367,1,1116.00,1954,2,D4,136000.00,2016-09-20,,summer
4,11367,1,1116.00,1954,2,D4,219000.00,2016-10-17,,autumn
4,11367,1,1116.00,1954,2,D4,270000.00,2017-06-29,,summer
4,11355,1,1116.00,1952,2,D4,261105.00,2016-10-14,,autumn
4,11355,1,1116.00,1952,2,D4,300000.00,2017-05-02,,spring
4,11354,1,1116.00,1967,2,D4,236000.00,2016-11-03,,autumn
4,11354,1,1116.00,1967,2,D4,295000.00,2017-01-26,,winter
4,11354,1,1116.00,1967,2,D4,250000.00,2016-11-15,,autumn
4,11354,1,1116.00,1967,2,D4,250000.00,2017-01-26,,winter
4,11355,1,1116.00,1952,2,D4,280000.00,2016-10-05,,autumn
4,11355,1,1116.00,1962,2,D4,140000.00,2017-07-05,,summer
4,11355,1,1116.00,1962,2,D4,220000.00,2016-09-28,,autumn
4,11355,1,1116.00,1962,2,D4,370000.00,2017-02-08,,winter
4,11355,1,1116.00,1962,2,D4,150000.00,2017-02-21,,winter
4,11355,1,1116.00,1962,2,D4,260000.00,2017-03-20,,winter
4,11355,1,1116.00,1962,2,D4,325000.00,2017-07-20,,summer
4,11355,1,1116.00,1962,2,D4,230000.00,2017-04-05,,spring
4,11355,1,1116.00,1962,2,D4,258000.00,2017-03-29,,spring
4,11355,1,1116.00,1962,2,D4,213000.00,2017-01-11,,winter
4,11367,1,1116.00,1954,2,D4,275000.00,2016-10-07,,autumn
4,11367,1,1116.00,1954,2,D4,220000.00,2016-09-09,,summer
4,11367,1,1116.00,1954,2,D4,239000.00,2016-11-30,,autumn
4,11355,1,1116.00,1937,2,D4,288000.00,2017-05-09,,spring
1,10021,1,1116.00,1966,2,D4,1262000.00,2017-01-17,,winter
4,11367,1,1116.00,1954,2,D4,214000.00,2017-06-28,,summer
4,11367,1,1116.00,1954,2,D4,225000.00,2016-11-15,,autumn
1,10023,1,1116.00,1930,2,D4,4600000.00,2016-11-21,,autumn
1,10023,1,1116.00,1930,2,D4,23750000.00,2017-04-05,,spring
1,10023,1,1116.00,1930,2,D4,15500000.00,2016-09-07,,summer
1,10023,1,1116.00,1930,2,D4,21500000.00,2016-11-03,,autumn
1,10003,1,1116.00,1959,2,D4,555000.00,2016-11-01,,autumn
1,10003,1,1116.00,1959,2,D4,525000.00,2016-12-21,,winter
1,10003,1,1116.00,1959,2,D4,565000.00,2017-07-31,,summer
1,10003,1,1116.00,1959,2,D4,600000.00,2016-10-04,,autumn
1,10003,1,1116.00,1959,2,D4,799000.00,2016-10-05,,autumn
1,10003,1,1116.00,1959,2,D4,765000.00,2017-01-12,,winter
1,10003,1,1116.00,1959,2,D4,826000.00,2016-11-30,,autumn
1,10003,1,1116.00,1959,2,D4,450000.00,2017-01-30,,winter
1,10003,1,1116.00,1959,2,D4,715000.00,2017-08-14,,summer
1,10003,1,1116.00,1959,2,D4,520000.00,2017-08-15,,summer
1,10003,1,1116.00,1959,2,D4,625000.00,2017-08-09,,summer
1,10003,1,1116.00,1959,2,D4,540000.00,2016-09-20,,summer
1,10003,1,1116.00,1959,2,D4,765000.00,2017-06-21,,summer
1,10016,1,1116.00,1965,2,D4,340000.00,2016-10-20,,autumn
1,10028,1,1116.00,1963,2,D4,1724000.00,2017-02-22,,winter
1,10028,1,1116.00,1963,2,D4,1150000.00,2016-11-30,,autumn
1,10028,1,1116.00,1963,2,D4,597000.00,2017-04-17,,spring
1,10038,1,1116.00,1900,2,D4,2269000.00,2016-10-21,,autumn
1,10038,1,1116.00,1900,2,D4,1730000.00,2016-09-01,,summer
1,10011,1,1116.00,1900,2,D4,710000.00,2017-04-07,,spring
1,10011,1,1116.00,1900,2,D4,695000.00,2017-06-30,,summer
1,10024,1,1116.00,1928,2,D4,423000.00,2016-09-27,,autumn
1,10024,1,1116.00,1928,2,D4,440000.00,2016-09-16,,summer
1,10023,1,1116.00,1930,2,D4,45000000.00,2017-04-19,,spring
1,10017,1,1116.00,1920,2,D4,275000.00,2017-03-08,,winter
1,10075,1,1116.00,1963,2,D4,890000.00,2016-12-01,,autumn
1,10128,1,1116.00,1920,2,D4,995000.00,2016-09-14,,summer
4,11435,1,1116.00,1952,2,D4,120000.00,2017-08-16,,summer
4,11435,1,1116.00,1952,2,D4,147000.00,2016-09-30,,autumn
4,11435,1,1116.00,1952,2,D4,150000.00,2017-01-13,,winter
4,11354,1,1116.00,1950,2,D4,215000.00,2017-03-29,,spring
4,11354,1,1116.00,1950,2,D4,228000.00,2016-10-11,,autumn
4,11354,1,1116.00,1950,2,D4,215000.00,2017-01-04,,winter
4,11354,1,1116.00,1950,2,D4,20000.00,2017-04-12,,spring
4,11354,1,1116.00,1950,2,D4,248800.00,2016-11-28,,autumn
4,11354,1,1116.00,1950,2,D4,250000.00,2017-04-21,,spring
4,11354,1,1116.00,1950,2,D4,320000.00,2017-07-26,,summer
4,11354,1,1116.00,1950,2,D4,250000.00,2017-02-21,,winter
1,10075,1,1116.00,1964,2,D4,875000.00,2017-06-28,,summer
1,10028,1,1116.00,1930,2,D4,383000.00,2017-03-23,,spring
1,10021,1,1116.00,1925,2,D4,5100000.00,2016-10-27,,autumn
1,10011,1,1116.00,1900,2,D4,707450.00,2017-07-28,,summer
4,11367,1,1116.00,1955,2,D4,165000.00,2017-02-14,,winter
4,11367,1,1116.00,1955,2,D4,78621.00,2017-03-27,,spring
4,11367,1,1116.00,1955,2,D4,205000.00,2017-05-05,,spring
4,11367,1,1116.00,1955,2,D4,164000.00,2017-04-20,,spring
4,11367,1,1116.00,1955,2,D4,155000.00,2017-05-05,,spring
4,11367,1,1116.00,1955,2,D4,150000.00,2017-03-21,,winter
4,11354,1,1116.00,1959,2,D4,151500.00,2016-10-27,,autumn
1,10003,1,1116.00,1910,2,D4,1185000.00,2016-11-03,,autumn
1,10003,1,1116.00,1910,2,D4,1070000.00,2017-01-04,,winter
1,10003,1,1116.00,1910,2,D4,1195000.00,2016-12-07,,autumn
1,10128,1,1116.00,1948,2,D4,3150000.00,2017-01-31,,winter
1,10128,1,1116.00,1948,2,D4,3395000.00,2017-06-29,,summer
1,10032,1,1116.00,1912,2,D4,400000.00,2017-05-19,,spring
1,10032,1,1116.00,1912,2,D4,268000.00,2017-03-29,,spring
1,10014,1,1116.00,1930,2,D4,565000.00,2016-09-30,,autumn
1,10014,1,1116.00,1930,2,D4,580000.00,2016-09-28,,autumn
1,10014,1,1116.00,1930,2,D4,565000.00,2016-10-17,,autumn
1,10014,1,1116.00,1930,2,D4,645000.00,2017-04-03,,spring
1,10014,1,1116.00,1930,2,D4,670000.00,2016-09-26,,autumn
1,10011,1,1116.00,1923,2,D4,2000000.00,2017-06-13,,spring
1,10011,1,1116.00,1959,2,D4,533591.00,2016-10-19,,autumn
1,10011,1,1116.00,1959,2,D4,2152330.00,2016-10-19,,autumn
1,10011,1,1116.00,1959,2,D4,22088.00,2017-03-06,,winter
1,10011,1,1116.00,1959,2,D4,1350000.00,2017-02-13,,winter
1,10023,1,1116.00,1905,2,D4,1050000.00,2016-10-06,,autumn
1,10023,1,1116.00,1964,2,D4,619000.00,2017-08-03,,summer
1,10023,1,1116.00,1964,2,D4,1100000.00,2016-11-08,,autumn
1,10023,1,1116.00,1964,2,D4,2010000.00,2017-01-10,,winter
1,10023,1,1116.00,1964,2,D4,875000.00,2017-03-07,,winter
1,10023,1,1116.00,1964,2,D4,1200000.00,2017-03-07,,winter
1,10023,1,1116.00,1964,2,D4,985000.00,2016-09-01,,summer
1,10023,1,1116.00,1964,2,D4,2300000.00,2017-06-21,,summer
1,10023,1,1116.00,1964,2,D4,2347500.00,2017-01-26,,winter
1,10023,1,1116.00,1964,2,D4,975000.00,2017-05-31,,spring
1,10023,1,1116.00,1964,2,D4,2130000.00,2017-08-25,,summer
1,10023,1,1116.00,1964,2,D4,859000.00,2017-02-07,,winter
1,10023,1,1116.00,1964,2,D4,950000.00,2017-07-26,,summer
1,10023,1,1116.00,1964,2,D4,590000.00,2017-03-28,,spring
1,10024,1,1116.00,1930,2,D4,3995000.00,2016-10-17,,autumn
1,10024,1,1116.00,1930,2,D4,3600000.00,2017-02-07,,winter
1,10024,1,1116.00,1930,2,D4,4300000.00,2016-12-07,,autumn
1,10024,1,1116.00,1950,2,D4,850000.00,2017-01-12,,winter
1,10024,1,1116.00,1950,2,D4,1120000.00,2017-01-18,,winter
1,10024,1,1116.00,1950,2,D4,810000.00,2017-07-11,,summer
1,10024,1,1116.00,1950,2,D4,1551000.00,2016-09-19,,summer
1,10024,1,1116.00,1950,2,D4,3350000.00,2017-07-11,,summer
4,11360,1,1116.00,1960,2,D4,325000.00,2017-02-17,,winter
4,11375,1,1116.00,1932,2,D4,252000.00,2016-12-08,,autumn
4,11375,1,1116.00,1932,2,D4,125111.00,2016-12-09,,autumn
1,10019,1,1116.00,1940,2,D4,632500.00,2016-12-08,,autumn
1,10019,1,1116.00,1940,2,D4,7200000.00,2016-09-29,,autumn
1,10019,1,1116.00,1940,2,D4,1200000.00,2016-12-16,,autumn
1,10019,1,1116.00,1940,2,D4,1675000.00,2016-09-21,,autumn
1,10019,1,1116.00,1940,2,D4,15000000.00,2017-02-02,,winter
1,10019,1,1116.00,1940,2,D4,10500000.00,2017-07-12,,summer
1,10019,1,1116.00,1940,2,D4,1640000.00,2017-05-18,,spring
1,10019,1,1116.00,1940,2,D4,2550000.00,2017-03-24,,spring
1,10019,1,1116.00,1940,2,D4,640000.00,2016-11-02,,autumn
1,10019,1,1116.00,1940,2,D4,800000.00,2016-11-11,,autumn
1,10019,1,1116.00,1940,2,D4,810000.00,2017-08-16,,summer
1,10019,1,1116.00,1940,2,D4,2600000.00,2017-04-14,,spring
1,10019,1,1116.00,1940,2,D4,770000.00,2017-08-30,,summer
1,10065,1,1116.00,1960,2,D4,999000.00,2017-04-10,,spring
1,10016,1,1116.00,1960,2,D4,525000.00,2016-12-06,,autumn
1,10016,1,1116.00,1960,2,D4,625000.00,2017-07-27,,summer
1,10016,1,1116.00,1960,2,D4,399000.00,2016-09-13,,summer
1,10065,1,1116.00,1960,2,D4,1850000.00,2017-08-24,,summer
1,10065,1,1116.00,1960,2,D4,510000.00,2016-11-01,,autumn
1,10065,1,1116.00,1960,2,D4,835000.00,2016-12-13,,autumn
1,10065,1,1116.00,1960,2,D4,519000.00,2017-04-04,,spring
1,10065,1,1116.00,1960,2,D4,475000.00,2016-11-29,,autumn
1,10065,1,1116.00,1960,2,D4,1210000.00,2017-04-12,,spring
1,10065,1,1116.00,1960,2,D4,1100000.00,2017-05-05,,spring
1,10065,1,1116.00,1960,2,D4,1210000.00,2016-11-09,,autumn
1,10065,1,1116.00,1959,2,D4,3825000.00,2016-09-16,,summer
1,10065,1,1116.00,1959,2,D4,975000.00,2017-01-20,,winter
1,10065,1,1116.00,1959,2,D4,1325000.00,2017-08-22,,summer
1,10065,1,1116.00,1959,2,D4,1175000.00,2017-07-28,,summer
1,10065,1,1116.00,1959,2,D4,2250000.00,2017-04-07,,spring
1,10065,1,1116.00,1959,2,D4,2295000.00,2017-07-11,,summer
1,10065,1,1116.00,1959,2,D4,4025000.00,2016-09-27,,autumn
1,10065,1,1116.00,1959,2,D4,3800000.00,2016-11-08,,autumn
1,10065,1,1116.00,1959,2,D4,1550000.00,2017-04-27,,spring
1,10065,1,1116.00,1959,2,D4,1495000.00,2017-04-28,,spring
1,10065,1,1116.00,1959,2,D4,2100000.00,2017-08-01,,summer
1,10021,1,1116.00,1923,2,D4,4150000.00,2017-04-28,,spring
1,10075,1,1116.00,1959,2,D4,1710000.00,2016-10-06,,autumn
1,10075,1,1116.00,1959,2,D4,2665000.00,2016-10-27,,autumn
1,10075,1,1116.00,1959,2,D4,2000000.00,2017-08-23,,summer
1,10075,1,1116.00,1959,2,D4,1200000.00,2017-01-26,,winter
1,10075,1,1116.00,1959,2,D4,1325000.00,2017-06-29,,summer
1,10075,1,1116.00,1959,2,D4,1975000.00,2017-05-03,,spring
1,10128,1,1116.00,1923,2,D4,525000.00,2017-07-17,,summer
1,10128,1,1116.00,1923,2,D4,529000.00,2016-10-07,,autumn
1,10128,1,1116.00,1923,2,D4,965000.00,2016-11-15,,autumn
1,10019,1,1116.00,1940,2,D4,8025000.00,2017-05-03,,spring
1,10019,1,1116.00,1923,2,D4,730000.00,2016-09-26,,autumn
1,10019,1,1116.00,1923,2,D4,920000.00,2016-10-13,,autumn
1,10019,1,1116.00,1923,2,D4,985000.00,2017-08-09,,summer
1,10024,1,1116.00,1911,2,D4,600000.00,2017-07-20,,summer
1,10024,1,1116.00,1911,2,D4,950000.00,2017-08-22,,summer
1,10024,1,1116.00,1914,2,D4,1500000.00,2016-11-10,,autumn
1,10024,1,1116.00,1914,2,D4,1525000.00,2017-06-06,,spring
1,10024,1,1116.00,1914,2,D4,1750000.00,2017-03-24,,spring
1,10025,1,1116.00,1925,2,D4,649000.00,2016-10-27,,autumn
1,10025,1,1116.00,1925,2,D4,1478000.00,2016-09-09,,summer
1,10025,1,1116.00,1925,2,D4,829000.00,2017-08-24,,summer
4,11367,1,1116.00,1952,2,D4,210000.00,2017-01-11,,winter
4,11367,1,1116.00,1952,2,D4,232750.00,2016-11-14,,autumn
4,11367,1,1116.00,1952,2,D4,230000.00,2016-09-27,,autumn
4,11367,1,1116.00,1952,2,D4,250000.00,2017-01-17,,winter
4,11367,1,1116.00,1952,2,D4,200000.00,2016-11-29,,autumn
4,11367,1,1116.00,1952,2,D4,30420.00,2017-06-27,,summer
4,11367,1,1116.00,1952,2,D4,235000.00,2017-06-02,,spring
4,11367,1,1116.00,1952,2,D4,262626.00,2017-01-05,,winter
4,11367,1,1116.00,1952,2,D4,200000.00,2016-09-29,,autumn
4,11367,1,1116.00,1952,2,D4,230000.00,2017-01-26,,winter
4,11367,1,1116.00,1952,2,D4,191000.00,2017-02-08,,winter
4,11367,1,1116.00,1952,2,D4,187590.00,2017-01-23,,winter
4,11367,1,1116.00,1952,2,D4,135000.00,2017-01-11,,winter
4,11367,1,1116.00,1952,2,D4,311298.00,2017-02-27,,winter
4,11367,1,1116.00,1952,2,D4,187000.00,2016-11-14,,autumn
4,11367,1,1116.00,1952,2,D4,275000.00,2017-03-09,,winter
4,11367,1,1116.00,1965,2,D4,255000.00,2016-09-14,,summer
4,11367,1,1116.00,1965,2,D4,250000.00,2017-03-09,,winter
4,11367,1,1116.00,1965,2,D4,219000.00,2017-06-27,,summer
4,11367,1,1116.00,1952,2,D4,105000.00,2017-02-23,,winter
4,11367,1,1116.00,1952,2,D4,200000.00,2017-02-24,,winter
4,11367,1,1116.00,1952,2,D4,273780.00,2017-03-29,,spring
4,11367,1,1116.00,1952,2,D4,220000.00,2016-09-29,,autumn
4,11367,1,1116.00,1952,2,D4,170000.00,2017-02-24,,winter
4,11367,1,1116.00,1952,2,D4,200000.00,2017-06-07,,spring
4,11367,1,1116.00,1952,2,D4,221000.00,2017-01-13,,winter
4,11367,1,1116.00,1952,2,D4,312000.00,2017-08-10,,summer
4,11367,1,1116.00,1952,2,D4,238000.00,2017-01-26,,winter
4,11367,1,1116.00,1952,2,D4,324480.00,2017-01-09,,winter
4,11367,1,1116.00,1952,2,D4,275000.00,2017-04-24,,spring
4,11367,1,1116.00,1952,2,D4,293046.00,2016-12-22,,winter
4,11367,1,1116.00,1952,2,D4,269800.00,2017-06-14,,spring
4,11367,1,1116.00,1952,2,D4,260598.00,2017-06-26,,summer
4,11367,1,1116.00,1952,2,D4,280000.00,2016-11-14,,autumn
4,11367,1,1116.00,1952,2,D4,309270.00,2017-06-20,,spring
4,11367,1,1116.00,1952,2,D4,18000.00,2017-04-11,,spring
4,11367,1,1116.00,1952,2,D4,200000.00,2017-04-11,,spring
4,11367,1,1116.00,1952,2,D4,195000.00,2017-03-03,,winter
4,11367,1,1116.00,1952,2,D4,25355.00,2017-01-09,,winter
4,11367,1,1116.00,1952,2,D4,91260.00,2017-01-17,,winter
4,11367,1,1116.00,1952,2,D4,26000.00,2017-03-03,,winter
4,11367,1,1116.00,1952,2,D4,25355.00,2016-12-06,,autumn
4,11367,1,1116.00,1952,2,D4,220000.00,2017-02-03,,winter
4,11367,1,1116.00,1952,2,D4,155000.00,2017-07-20,,summer
4,11367,1,1116.00,1952,2,D4,311298.00,2016-12-22,,winter
4,11367,1,1116.00,1952,2,D4,30426.00,2017-01-05,,winter
4,11367,1,1116.00,1952,2,D4,30420.00,2017-05-02,,spring
4,11367,1,1116.00,1952,2,D4,25355.00,2016-09-15,,summer
4,11367,1,1116.00,1952,2,D4,120000.00,2017-04-27,,spring
4,11367,1,1116.00,1952,2,D4,290000.00,2017-08-07,,summer
4,11367,1,1116.00,1952,2,D4,245000.00,2017-01-12,,winter
4,11367,1,1116.00,1952,2,D4,277000.00,2016-09-22,,autumn
4,11367,1,1116.00,1952,2,D4,312312.00,2016-12-21,,winter
4,11367,1,1116.00,1965,2,D4,255000.00,2016-12-01,,autumn
4,11367,1,1116.00,1952,2,D4,204878.00,2016-12-13,,autumn
1,10028,1,1116.00,1929,2,D4,1230000.00,2017-06-19,,spring
1,10028,1,1116.00,1929,2,D4,1325000.00,2016-09-16,,summer
1,10028,1,1116.00,1929,2,D4,632500.00,2017-03-20,,winter
1,10023,1,1116.00,1923,2,D4,564000.00,2016-10-31,,autumn
1,10023,1,1116.00,1923,2,D4,1600000.00,2017-08-22,,summer
1,10023,1,1116.00,1923,2,D4,2375000.00,2017-06-05,,spring
4,11357,1,1116.00,1965,2,D4,225000.00,2016-12-22,,winter
4,11357,1,1116.00,1965,2,D4,195000.00,2017-02-10,,winter
4,11357,1,1116.00,1965,2,D4,249000.00,2017-02-22,,winter
4,11357,1,1116.00,1965,2,D4,130000.00,2016-09-15,,summer
4,11357,1,1116.00,1965,2,D4,237000.00,2017-01-10,,winter
4,11414,1,1116.00,1963,2,D4,160000.00,2016-12-06,,autumn
4,11414,1,1116.00,1963,2,D4,125000.00,2017-06-09,,spring
4,11414,1,1116.00,1963,2,D4,79000.00,2017-07-17,,summer
4,11414,1,1116.00,1963,2,D4,130000.00,2016-09-01,,summer
4,11414,1,1116.00,1963,2,D4,135000.00,2016-10-07,,autumn
4,11414,1,1116.00,1960,2,D4,155000.00,2017-05-08,,spring
4,11414,1,1116.00,1960,2,D4,184500.00,2017-04-20,,spring
4,11414,1,1116.00,1960,2,D4,125500.00,2016-10-25,,autumn
4,11414,1,1116.00,1960,2,D4,233000.00,2016-12-23,,winter
4,11414,1,1116.00,1960,2,D4,190000.00,2017-07-13,,summer
4,11414,1,1116.00,1960,2,D4,110000.00,2016-09-19,,summer
4,11414,1,1116.00,1960,2,D4,150000.00,2017-02-21,,winter
4,11414,1,1116.00,1960,2,D4,150000.00,2016-10-17,,autumn
4,11414,1,1116.00,1963,2,D4,210000.00,2016-12-02,,autumn
4,11414,1,1116.00,1963,2,D4,130000.00,2016-11-01,,autumn
4,11414,1,1116.00,1963,2,D4,220000.00,2017-03-06,,winter
4,11414,1,1116.00,1963,2,D4,185000.00,2016-09-09,,summer
1,10016,1,1116.00,1930,2,D4,350000.00,2017-05-04,,spring
1,10128,1,1116.00,1938,2,D4,825000.00,2016-12-22,,winter
1,10128,1,1116.00,1938,2,D4,750000.00,2017-06-08,,spring
1,10040,1,1116.00,1951,2,D4,265000.00,2017-07-13,,summer
1,10040,1,1116.00,1951,2,D4,352000.00,2016-10-14,,autumn
1,10040,1,1116.00,1951,2,D4,289000.00,2017-03-27,,spring
1,10022,1,1116.00,1960,2,D4,705000.00,2017-05-01,,spring
1,10022,1,1116.00,1960,2,D4,721000.00,2016-10-27,,autumn
1,10022,1,1116.00,1960,2,D4,505000.00,2016-09-01,,summer
1,10022,1,1116.00,1960,2,D4,300000.00,2017-08-28,,summer
1,10022,1,1116.00,1960,2,D4,459000.00,2017-02-09,,winter
1,10022,1,1116.00,1960,2,D4,1600000.00,2017-05-05,,spring
1,10022,1,1116.00,1960,2,D4,435000.00,2016-10-13,,autumn
1,10022,1,1116.00,1960,2,D4,455000.00,2017-04-27,,spring
1,10022,1,1116.00,1960,2,D4,495000.00,2017-04-07,,spring
1,10022,1,1116.00,1960,2,D4,395000.00,2016-12-27,,winter
4,11414,1,1116.00,1961,2,D4,139900.00,2017-04-24,,spring
4,11414,1,1116.00,1961,2,D4,160000.00,2017-08-10,,summer
4,11414,1,1116.00,1961,2,D4,73000.00,2016-12-12,,autumn
4,11414,1,1116.00,1961,2,D4,82500.00,2017-02-16,,winter
4,11414,1,1116.00,1961,2,D4,100000.00,2017-02-24,,winter
1,10011,1,1116.00,1910,2,D4,527500.00,2016-11-02,,autumn
1,10017,1,1116.00,1924,2,D4,360000.00,2017-05-22,,spring
1,10017,1,1116.00,1924,2,D4,415000.00,2017-06-13,,spring
1,10017,1,1116.00,1924,2,D4,460000.00,2017-08-10,,summer
1,10017,1,1116.00,1924,2,D4,580000.00,2017-06-27,,summer
1,10017,1,1116.00,1924,2,D4,340000.00,2016-11-30,,autumn
1,10021,1,1116.00,1929,2,D4,4350000.00,2017-05-12,,spring
1,10021,1,1116.00,1929,2,D4,1520000.00,2016-10-26,,autumn
1,10021,1,1116.00,1923,2,D4,625000.00,2017-07-06,,summer
1,10021,1,1116.00,1923,2,D4,575500.00,2017-06-22,,summer
1,10021,1,1116.00,1959,2,D4,2290000.00,2016-11-28,,autumn
1,10021,1,1116.00,1959,2,D4,2925000.00,2016-11-03,,autumn
1,10021,1,1116.00,1959,2,D4,2550000.00,2017-03-13,,winter
1,10128,1,1116.00,1928,2,D4,865000.00,2017-07-20,,summer
1,10011,1,1116.00,1938,2,D4,818750.00,2017-03-16,,winter
1,10011,1,1116.00,1938,2,D4,445000.00,2017-05-08,,spring
1,10011,1,1116.00,1938,2,D4,950000.00,2017-05-19,,spring
1,10011,1,1116.00,1938,2,D4,550000.00,2017-05-25,,spring
4,11432,1,1116.00,1941,2,D4,163500.00,2017-08-07,,summer
4,11432,1,1116.00,1941,2,D4,140000.00,2017-06-30,,summer
1,10024,1,1116.00,1911,2,D4,1590000.00,2016-09-15,,summer
1,10032,1,1116.00,1941,2,D4,620000.00,2016-12-20,,autumn
1,10032,1,1116.00,1941,2,D4,999000.00,2017-05-16,,spring
1,10032,1,1116.00,1941,2,D4,599000.00,2017-02-01,,winter
1,10032,1,1116.00,1941,2,D4,830000.00,2017-08-21,,summer
1,10032,1,1116.00,1941,2,D4,1100000.00,2016-10-28,,autumn
1,10031,1,1116.00,1905,2,D4,401000.00,2016-09-19,,summer
1,10016,1,1116.00,1912,2,D4,425000.00,2017-08-30,,summer
1,10016,1,1116.00,1912,2,D4,1475000.00,2017-06-14,,spring
1,10016,1,1116.00,1912,2,D4,550000.00,2017-01-10,,winter
1,10016,1,1116.00,1912,2,D4,620000.00,2017-03-09,,winter
1,10016,1,1116.00,1912,2,D4,475000.00,2016-11-16,,autumn
1,10016,1,1116.00,1912,2,D4,660000.00,2017-06-16,,spring
1,10016,1,1116.00,1912,2,D4,440000.00,2016-09-22,,autumn
1,10032,1,1116.00,1941,2,D4,645000.00,2017-02-16,,winter
1,10032,1,1116.00,1941,2,D4,1050000.00,2017-08-17,,summer
1,10032,1,1116.00,1941,2,D4,330000.00,2017-06-14,,spring
1,10032,1,1116.00,1941,2,D4,999000.00,2017-05-15,,spring
1,10013,1,1116.00,1900,2,D4,3890000.00,2017-03-23,,spring
1,10003,1,1116.00,1900,2,D4,2125000.00,2017-04-07,,spring
1,10128,1,1116.00,1930,2,D4,1891500.00,2017-02-07,,winter
1,10128,1,1116.00,1930,2,D4,3580000.00,2017-07-10,,summer
1,10029,1,1116.00,1925,2,D4,999000.00,2016-12-21,,winter
1,10013,1,1116.00,1915,2,D4,3662500.00,2016-09-26,,autumn
1,10016,1,1116.00,1924,2,D4,795000.00,2017-07-13,,summer
1,10022,1,1116.00,1960,2,D4,1800000.00,2017-01-26,,winter
1,10022,1,1116.00,1960,2,D4,1600000.00,2017-07-07,,summer
1,10022,1,1116.00,1960,2,D4,998000.00,2016-10-11,,autumn
1,10011,1,1116.00,1964,2,D4,680000.00,2017-03-15,,winter
1,10011,1,1116.00,1964,2,D4,715000.00,2016-12-30,,winter
1,10011,1,1116.00,1964,2,D4,935000.00,2017-07-14,,summer
1,10011,1,1116.00,1964,2,D4,838000.00,2016-10-04,,autumn
1,10011,1,1116.00,1964,2,D4,785000.00,2017-07-12,,summer
1,10011,1,1116.00,1964,2,D4,898500.00,2016-12-16,,autumn
